eval_id,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer
arc_agi_2,arc_agi_2:0048:grok_4_20_reasoning,Grok 4.20 (Reasoning),grok-4-20-reasoning,Grok 4.20 (Reasoning),alias,qa_passed,high,xAI,2026-03-09,,reasoning_or_configured,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Surface-form alias of an existing llm_chess player id.,,published_mapping_review
arc_agi_2,arc_agi_2:0049:grok_4_20_beta_reasoning,Grok 4.20 (Beta Reasoning),,Grok 4.20 (Beta Reasoning),ambiguous,qa_passed,low,xAI,2026-03-05,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Beta variant is not represented exactly in the current llm_chess inventory.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0050:gpt_5_4_high,GPT-5.4 (High),gpt-5.4-high,GPT-5.4 (High),accepted,qa_passed,high,OpenAI,2026-03-05,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0051:gemini_3_1_pro_preview,Gemini 3.1 Pro (Preview),gemini-3.1-pro-preview-high,Gemini 3.1 Pro (Preview),alias,reviewed_2026_07_reasoning_rule,high,Google,2026-03-05,,unknown,,reasoning,high,assume-highest,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"Surface-form alias of an existing llm_chess player id, whose name now carries an explicit -high tier. ARC states no effort for this row, so clause 1 (assume-highest) selects gemini-3.1-pro-preview-high, the only Gemini 3.1 Pro tier in elo_refined.csv.","Effort is assumed, not sourced: the ARC label states no effort.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0052:gpt_5_4_low,GPT-5.4 (Low),gpt-5.4-low,GPT-5.4 (Low),accepted,qa_passed,high,OpenAI,2026-03-04,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0053:gpt_5_4_medium,GPT-5.4 (Medium),gpt-5.4-medium,GPT-5.4 (Medium),accepted,qa_passed,high,OpenAI,2026-03-04,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0054:gpt_5_4_high,GPT-5.4 (High),gpt-5.4-high,GPT-5.4 (High),accepted,qa_passed,high,OpenAI,2026-03-04,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0055:gpt_5_4_xhigh,GPT-5.4 (xHigh),gpt-5.4-high,GPT-5.4 (xHigh),variant-compatible,reviewed_2026_07_reasoning_rule,medium,OpenAI,2026-03-04,,reasoning_or_configured,xhigh,reasoning,high,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"The GPT-5.4 family is present in elo_refined.csv with low, medium and high tiers, so a missing xHigh tier is no longer grounds to hold the row. ARC states xHigh, so clause 3 substitutes the highest available tier, gpt-5.4-high.","Effort conflict: no gpt-5.4-xhigh run exists, so xHigh is compared against the -high tier.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0056:gpt_5_4_pro_xhigh,GPT-5.4 Pro (xHigh),,GPT-5.4 Pro (xHigh),ambiguous,qa_passed,low,OpenAI,2026-03-04,,reasoning_or_configured,xhigh,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The Pro axis is not represented in llm_chess and should not be collapsed onto plain GPT-5.4.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0057:glm_5,GLM-5,zai.glm-5,GLM-5,alias,qa_passed,high,Z.ai,2026-02-20,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Provider-prefixed llm_chess alias exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0058:gemini_3_1_pro_preview,Gemini 3.1 Pro (Preview),gemini-3.1-pro-preview-high,Gemini 3.1 Pro (Preview),alias,reviewed_2026_07_reasoning_rule,high,Google,2026-02-19,,unknown,,reasoning,high,assume-highest,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"Surface-form alias of an existing llm_chess player id, whose name now carries an explicit -high tier. ARC states no effort for this row, so clause 1 (assume-highest) selects gemini-3.1-pro-preview-high, the only Gemini 3.1 Pro tier in elo_refined.csv.","Effort is assumed, not sourced: the ARC label states no effort.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0059:claude_sonnet_4_6_max,Claude Sonnet 4.6 (Max),,Claude Sonnet 4.6 (Max),ambiguous,qa_passed,low,Anthropic,2026-02-17,,reasoning_or_configured,max,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Max configuration is not represented in the current llm_chess inventory.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0060:claude_sonnet_4_6_high,Claude Sonnet 4.6 (High),claude-sonnet-4-6_thinking-high,Claude Sonnet 4.6 (High),variant-compatible,qa_passed,medium,Anthropic,2026-02-17,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family and effort intent, but benchmark label omits the thinking suffix used in llm_chess.",,published_mapping_review
arc_agi_2,arc_agi_2:0061:gemini_3_deep_think_preview_2,Gemini 3 Deep Think (Preview) ²,,Gemini 3 Deep Think (Preview) ²,ambiguous,qa_passed,low,Google,2026-02-12,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Deep Think is a separate reasoning setup and has no exact llm_chess row.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0062:gemini_3_deep_think_2_26,Gemini 3 Deep Think (2/26),,Gemini 3 Deep Think (2/26),ambiguous,qa_passed,low,Google,2026-02-12,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Deep Think is a separate reasoning setup and has no exact llm_chess row.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0063:minimax_m2_5,Minimax M2.5,minimax.minimax-m2.5,Minimax M2.5,alias,qa_passed,high,Minimax,2026-02-12,,reasoning_or_configured,max,not_reasoning,max,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Provider-prefixed llm_chess alias exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0064:claude_opus_4_6_120k_low,"Claude Opus 4.6 (120K, Low)",,"Claude Opus 4.6 (120K, Low)",ambiguous,qa_passed,low,Anthropic,2026-02-05,,reasoning_or_configured,low,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The 120K context/config axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0065:claude_opus_4_6_120k_medium,"Claude Opus 4.6 (120K, Medium)",,"Claude Opus 4.6 (120K, Medium)",ambiguous,qa_passed,low,Anthropic,2026-02-05,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The 120K context/config axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0066:claude_opus_4_6_120k_high,"Claude Opus 4.6 (120K, High)",,"Claude Opus 4.6 (120K, High)",ambiguous,qa_passed,low,Anthropic,2026-02-05,,reasoning_or_configured,high,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The 120K context/config axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0067:claude_opus_4_6_120k_max,"Claude Opus 4.6 (120K, Max)",,"Claude Opus 4.6 (120K, Max)",ambiguous,qa_passed,low,Anthropic,2026-02-05,,reasoning_or_configured,max,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The 120K context/config axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0068:gpt_5_2_refine,GPT-5.2 (Refine.),,GPT-5.2 (Refine.),ambiguous,qa_passed,low,Johan Land,2026-02-03,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Refine. is a benchmark system/config rather than a plain llm_chess player id.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0069:kimi_k2_5,Kimi K2.5,kimi-k2.5,Kimi K2.5,alias,qa_passed,high,Moonshot AI,2026-01-27,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Surface-form alias of an existing llm_chess player id.,,published_mapping_review
arc_agi_2,arc_agi_2:0070:gemini_3_flash_preview_minimal,Gemini 3 Flash Preview (Minimal),gemini-3-flash-preview,Gemini 3 Flash Preview (Minimal),variant-compatible,qa_passed,medium,Google,2025-12-17,,unknown,minimal,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family exists, but ARC effort tier is benchmark-specific.",,published_mapping_review
arc_agi_2,arc_agi_2:0071:gemini_3_flash_preview_low,Gemini 3 Flash Preview (Low),gemini-3-flash-preview,Gemini 3 Flash Preview (Low),variant-compatible,qa_passed,medium,Google,2025-12-17,,reasoning_or_configured,low,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family exists, but ARC effort tier is benchmark-specific.",,published_mapping_review
arc_agi_2,arc_agi_2:0072:gemini_3_flash_preview_medium,Gemini 3 Flash Preview (Medium),gemini-3-flash-preview,Gemini 3 Flash Preview (Medium),variant-compatible,qa_passed,medium,Google,2025-12-17,,reasoning_or_configured,medium,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family exists, but ARC effort tier is benchmark-specific.",,published_mapping_review
arc_agi_2,arc_agi_2:0073:gemini_3_flash_preview_high,Gemini 3 Flash Preview (High),gemini-3-flash-preview,Gemini 3 Flash Preview (High),variant-compatible,qa_passed,medium,Google,2025-12-17,,reasoning_or_configured,high,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family exists, but ARC effort tier is benchmark-specific.",,published_mapping_review
arc_agi_2,arc_agi_2:0074:anthropic_opus_4_6_max,Anthropic Opus 4.6 (Max),,Anthropic Opus 4.6 (Max),ambiguous,qa_passed,low,Anthropic,2025-12-17,,reasoning_or_configured,max,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The Max configuration is not represented exactly in the current llm_chess inventory.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0075:gpt_5_2,GPT-5.2,,GPT-5.2,ambiguous,qa_passed,low,OpenAI,2025-12-11,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The base label is under-specified against chat and tiered variants in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0076:gpt_5_2_low,GPT-5.2 (Low),gpt-5.2-low,GPT-5.2 (Low),accepted,qa_passed,high,OpenAI,2025-12-11,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0077:gpt_5_2_medium,GPT-5.2 (Medium),gpt-5.2-medium,GPT-5.2 (Medium),accepted,qa_passed,high,OpenAI,2025-12-11,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0078:gpt_5_2_high,GPT-5.2 (High),gpt-5.2-medium,GPT-5.2 (High),accepted,reviewed_2026_07_reasoning_rule,high,OpenAI,2025-12-11,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states High. elo_refined.csv gpt-5.2 reasoning tiers are low and medium only (plus the non-reasoning gpt-5.2-chat), so clause 3 substitutes the highest available tier, gpt-5.2-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No gpt-5.2-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0079:gpt_5_2_xhigh,GPT-5.2 (xHigh),,GPT-5.2 (xHigh),unmatched,qa_passed,high,OpenAI,2025-12-11,,reasoning_or_configured,xhigh,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,xHigh tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0080:gpt_5_2_pro_medium,GPT-5.2 Pro (Medium),,GPT-5.2 Pro (Medium),ambiguous,qa_passed,low,OpenAI,2025-12-11,,reasoning_or_configured,medium,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The Pro axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0081:gpt_5_2_pro_high,GPT-5.2 Pro (High),,GPT-5.2 Pro (High),ambiguous,qa_passed,low,OpenAI,2025-12-11,,reasoning_or_configured,high,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The Pro axis is not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0082:gpt_5_2_pro_xhigh,GPT-5.2 Pro (xHigh),,GPT-5.2 Pro (xHigh),ambiguous,qa_passed,low,OpenAI,2025-12-11,,reasoning_or_configured,xhigh,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,The Pro and xHigh axes are not represented in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0083:gemini_3_pro_refine,Gemini 3 Pro (Refine.),,Gemini 3 Pro (Refine.),ambiguous,qa_passed,low,Poetiq,2025-12-04,,reasoning_or_configured,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Refine. is a benchmark system/config rather than a plain llm_chess player id.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0084:deepseek_v3_2,Deepseek V3.2,deepseek-V3.2_non-reasoning,Deepseek V3.2,alias,qa_passed,high,Deepseek,2025-12-01,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Current llm_chess inventory has the non-reasoning DeepSeek V3.2 row.,,published_mapping_review
arc_agi_2,arc_agi_2:0085:opus_4_5_thinking_none,"Opus 4.5 (Thinking, None)",claude-opus-4-5,"Opus 4.5 (Thinking, None)",variant-compatible,qa_passed,medium,Anthropic,2025-11-24,,reasoning_or_configured,none,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,ARC explicitly marks no thinking; llm_chess stores the base row separately.,,published_mapping_review
arc_agi_2,arc_agi_2:0086:opus_4_5_thinking_1k,"Opus 4.5 (Thinking, 1K)",,"Opus 4.5 (Thinking, 1K)",ambiguous,qa_passed,low,Anthropic,2025-11-24,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget does not match a unique llm_chess row.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0087:opus_4_5_thinking_8k,"Opus 4.5 (Thinking, 8K)",,"Opus 4.5 (Thinking, 8K)",ambiguous,qa_passed,low,Anthropic,2025-11-24,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget does not match a unique llm_chess row.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0088:opus_4_5_thinking_16k,"Opus 4.5 (Thinking, 16K)",,"Opus 4.5 (Thinking, 16K)",ambiguous,qa_passed,low,Anthropic,2025-11-24,,reasoning_or_configured,16k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Two plausible 16K llm_chess rows exist; keep ambiguous until evidence resolves the dated variant.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0089:opus_4_5_thinking_32k,"Opus 4.5 (Thinking, 32K)",,"Opus 4.5 (Thinking, 32K)",ambiguous,qa_passed,low,Anthropic,2025-11-24,,reasoning_or_configured,32k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0090:opus_4_5_thinking_64k,"Opus 4.5 (Thinking, 64K)",,"Opus 4.5 (Thinking, 64K)",ambiguous,qa_passed,low,Anthropic,2025-11-24,,reasoning_or_configured,64k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0091:gemini_3_pro,Gemini 3 Pro,gemini-3-pro-preview-high,Gemini 3 Pro,variant-compatible,reviewed_2026_07_reasoning_rule,medium,Google,2025-11-18,,unknown,,reasoning,high,assume-highest,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"Same family exists, but the preview/config axis is not explicit in the ARC label. ARC states no effort, so clause 1 (assume-highest) selects gemini-3-pro-preview-high, the only Gemini 3 Pro tier in elo_refined.csv.","Effort is assumed, not sourced, and the ARC label does not state preview status.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0092:gpt_5_1_thinking_none,"GPT-5.1 (Thinking, None)",gpt-5.1-chat,"GPT-5.1 (Thinking, None)",variant-compatible,qa_passed,medium,OpenAI,2025-11-13,,reasoning_or_configured,none,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,ARC marks no thinking; llm_chess stores the base/chat row separately.,,published_mapping_review
arc_agi_2,arc_agi_2:0093:gpt_5_1_thinking_low,"GPT-5.1 (Thinking, Low)",gpt-5.1-low,"GPT-5.1 (Thinking, Low)",alias,qa_passed,high,OpenAI,2025-11-13,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Tiered llm_chess reasoning row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0094:gpt_5_1_thinking_medium,"GPT-5.1 (Thinking, Medium)",gpt-5.1-medium,"GPT-5.1 (Thinking, Medium)",alias,qa_passed,high,OpenAI,2025-11-13,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Tiered llm_chess reasoning row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0095:gpt_5_1_thinking_high,"GPT-5.1 (Thinking, High)",gpt-5.1-medium,"GPT-5.1 (Thinking, High)",alias,reviewed_2026_07_reasoning_rule,high,OpenAI,2025-11-13,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states Thinking/High. elo_refined.csv gpt-5.1 reasoning tiers are low and medium only, so clause 3 substitutes the highest available tier, gpt-5.1-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No gpt-5.1-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0096:grok_4_fast_reasoning,Grok 4 (Fast Reasoning),grok-4-fast-reasoning,Grok 4 (Fast Reasoning),alias,qa_passed,high,xAI,2025-10-21,,reasoning_or_configured,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Surface-form alias of an existing llm_chess player id.,,published_mapping_review
arc_agi_2,arc_agi_2:0097:tiny_recursion_model_trm,Tiny Recursion Model (TRM),,Tiny Recursion Model (TRM),excluded,qa_passed,high,Bespoke,2025-10-07,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Research/system baseline, not a mapped llm_chess model row.",,published_mapping_review
arc_agi_2,arc_agi_2:0098:gpt_5_pro,GPT-5 Pro,,GPT-5 Pro,unmatched,qa_passed,high,OpenAI,2025-10-06,,unknown,,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Pro tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0099:claude_haiku_4_5,Claude Haiku 4.5,claude-haiku-4-5,Claude Haiku 4.5,alias,qa_passed,high,Anthropic,2025-10-01,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0100:claude_haiku_4_5_thinking_1k,Claude Haiku 4.5 (Thinking 1K),,Claude Haiku 4.5 (Thinking 1K),ambiguous,qa_passed,low,Anthropic,2025-10-01,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0101:claude_haiku_4_5_thinking_8k,Claude Haiku 4.5 (Thinking 8K),,Claude Haiku 4.5 (Thinking 8K),ambiguous,qa_passed,low,Anthropic,2025-10-01,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0102:claude_haiku_4_5_thinking_16k,Claude Haiku 4.5 (Thinking 16K),claude-haiku-4-5_thinking_16000,Claude Haiku 4.5 (Thinking 16K),alias,qa_passed,high,Anthropic,2025-10-01,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0103:claude_haiku_4_5_thinking_32k,Claude Haiku 4.5 (Thinking 32K),,Claude Haiku 4.5 (Thinking 32K),ambiguous,qa_passed,low,Anthropic,2025-10-01,,reasoning_or_configured,32k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0104:claude_sonnet_4_5,Claude Sonnet 4.5,claude-sonnet-4-5,Claude Sonnet 4.5,alias,qa_passed,high,Anthropic,2025-09-29,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0105:claude_sonnet_4_5_thinking_1k,Claude Sonnet 4.5 (Thinking 1K),,Claude Sonnet 4.5 (Thinking 1K),ambiguous,qa_passed,low,Anthropic,2025-09-29,,reasoning_or_configured,1k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0106:claude_sonnet_4_5_thinking_8k,Claude Sonnet 4.5 (Thinking 8K),,Claude Sonnet 4.5 (Thinking 8K),ambiguous,qa_passed,low,Anthropic,2025-09-29,,reasoning_or_configured,8k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0107:claude_sonnet_4_5_thinking_16k,Claude Sonnet 4.5 (Thinking 16K),claude-sonnet-4-5_thinking_16000,Claude Sonnet 4.5 (Thinking 16K),alias,qa_passed,high,Anthropic,2025-09-29,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review
arc_agi_2,arc_agi_2:0108:claude_sonnet_4_5_thinking_32k,Claude Sonnet 4.5 (Thinking 32K),,Claude Sonnet 4.5 (Thinking 32K),ambiguous,qa_passed,low,Anthropic,2025-09-29,,reasoning_or_configured,32k,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Thinking budget is not represented exactly in llm_chess.,Needs stronger source evidence before collapsing variants.,published_mapping_review
arc_agi_2,arc_agi_2:0109:gpt_5_high,GPT-5 (High),gpt-5-medium,GPT-5 (High),alias,reviewed_2026_07_reasoning_rule,high,OpenAI,2025-08-07,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states High. elo_refined.csv gpt-5 reasoning tiers are low and medium only (plus the non-reasoning gpt-5-chat), so clause 3 substitutes the highest available tier, gpt-5-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No gpt-5-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07
arc_agi_2,arc_agi_2:0110:gpt_5_medium,GPT-5 (Medium),gpt-5-medium,GPT-5 (Medium),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0111:gpt_5_low,GPT-5 (Low),gpt-5-low,GPT-5 (Low),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0112:gpt_5_minimal,GPT-5 (Minimal),,GPT-5 (Minimal),unmatched,qa_passed,high,OpenAI,2025-08-07,,unknown,minimal,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Minimal tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0113:gpt_5_mini_high,GPT-5 Mini (High),gpt-5-mini-high,GPT-5 Mini (High),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0114:gpt_5_mini_medium,GPT-5 Mini (Medium),gpt-5-mini-medium,GPT-5 Mini (Medium),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0115:gpt_5_mini_low,GPT-5 Mini (Low),gpt-5-mini-low,GPT-5 Mini (Low),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0116:gpt_5_mini_minimal,GPT-5 Mini (Minimal),,GPT-5 Mini (Minimal),unmatched,qa_passed,high,OpenAI,2025-08-07,,unknown,minimal,,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Minimal tier is not represented in the current llm_chess inventory.,,published_mapping_review
arc_agi_2,arc_agi_2:0117:gpt_5_nano_high,GPT-5 Nano (High),gpt-5-nano-high,GPT-5 Nano (High),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
arc_agi_2,arc_agi_2:0118:gpt_5_nano_medium,GPT-5 Nano (Medium),gpt-5-nano-medium,GPT-5 Nano (Medium),alias,qa_passed,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review
